listing_url,price,town,bedrooms,bathrooms,area,floor,tenure,property_type,listing_id,address_from_url,postal_code,onemap_full_address,onemap_road_name,latitude,longitude,nearest_mrt_name,nearest_mrt_exit,nearest_mrt_distance_m,num_mrt_within_1000m,nearest_clinic_name,nearest_clinic_distance_m,nearest_park_name,nearest_park_distance_m,nearest_community_club_name,nearest_community_club_distance_m,nearest_hawker_name,nearest_hawker_distance_m,num_clinic_within_1000m,num_park_within_1000m,num_community_club_within_1000m,num_hawker_within_1000m,num_amenities_within_1000m
https://www.propertyguru.com.sg/listing/hdb-for-sale-658-yishun-avenue-4-60176140,"S$ 730,000",Clementi,4,2,"1,291 sqft",,,HDB,60176140,658 Yishun Avenue 4,760658,658 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760658,YISHUN AVENUE 4,1.421896322,103.8394874,KHATIB MRT STATION,Exit D,826.5,2,,119.4,YISHUN PK,192.7,Nee Soon Central CC,776.9,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1612.5,32,2,3,0,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-664a-jurong-west-street-64-500073563,"S$ 630,000",Clementi,3,2,979 sqft,high floor,,HDB,500073563,664A Jurong West Street 64,641664,664A JURONG WEST STREET 64 SINGAPORE 641664,JURONG WEST STREET 64,1.339206416,103.7033975,BOON LAY MRT STATION,Exit E,230.7,2,,289.3,JURONG CENTRAL PARK,424,The Frontier CC,182.5,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),1240.1,17,1,1,0,19
https://www.propertyguru.com.sg/listing/hdb-for-sale-903-jurong-west-street-91-500035483,"S$ 588,000",Clementi,4,2,"1,313 sqft",,,HDB,500035483,903 Jurong West Street 91,640903,903 JURONG WEST STREET 91 SINGAPORE 640903,JURONG WEST STREET 91,1.33971748,103.6860611,PIONEER MRT STATION,Exit B,1249.3,0,,554.1,YUNNAN PARK,765.6,Nanyang CC,755.6,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),3037.5,7,1,1,0,9
https://www.propertyguru.com.sg/listing/hdb-for-sale-903-jurong-west-street-91-500035483,"S$ 588,000",Clementi,4,2,"1,313 sqft",,,HDB,500035483,903 Jurong West Street 91,640903,903 JURONG WEST STREET 91 SINGAPORE 640903,JURONG WEST STREET 91,1.33971748,103.6860611,PIONEER MRT STATION,Exit B,1249.3,0,,554.1,YUNNAN PARK,765.6,Nanyang CC,755.6,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),3037.5,7,1,1,0,9
https://www.propertyguru.com.sg/listing/hdb-for-sale-903-jurong-west-street-91-500035483,"S$ 588,000",Clementi,4,2,"1,313 sqft",,,HDB,500035483,903 Jurong West Street 91,640903,903 JURONG WEST STREET 91 SINGAPORE 640903,JURONG WEST STREET 91,1.33971748,103.6860611,PIONEER MRT STATION,Exit B,1249.3,0,,554.1,YUNNAN PARK,765.6,Nanyang CC,755.6,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),3037.5,7,1,1,0,9
https://www.propertyguru.com.sg/listing/hdb-for-sale-782b-woodlands-crescent-500028681,"S$ 688,000",Clementi,4,2,"1,205 sqft",,,HDB,500028681,782B Woodlands Crescent,732782,782B WOODLANDS CRESCENT WOODLANDS MEADOW SINGAPORE 732782,WOODLANDS CRESCENT,1.447469801,103.8032271,ADMIRALTY MRT STATION,Exit D,794.5,1,,260,PARK AT SEMBAWANG ALLEY,1726.7,Woodlands Galaxy CC,934.5,Marsiling Lane Blk 20/21,2952.2,12,0,1,0,13
https://www.propertyguru.com.sg/listing/hdb-for-sale-226b-sumang-lane-500046252,"S$ 800,000",Clementi,3,2,"1,227 sqft",,,HDB,500046252,226B Sumang Lane,822226,226B SUMANG LANE THE VERANDAH @ MATILDA SINGAPORE 822226,SUMANG LANE,1.40268498,103.893609,SOO TECK LRT STATION,Exit A,459.7,5,,120.5,SENGKANG RIVERSIDE PK,513.1,Punggol West CC,305.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4893.9,15,1,2,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-106b-punggol-field-500074220,"S$ 599,999",Clementi,3,2,969 sqft,,,HDB,500074220,106B Punggol Field,822106,106B PUNGGOL FIELD SINGAPORE 822106,PUNGGOL FIELD,1.397094532,103.9079554,MERIDIAN LRT STATION,Exit B,101.8,9,,69.3,ST ANNE'S WOOD PG,734.4,Punggol Vista CC,688.4,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4858.5,19,1,2,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-11-marsiling-drive-500043582,"S$ 570,000",Clementi,3,2,"1,356 sqft",,,HDB,500043582,11 Marsiling Drive,730011,11 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730011,MARSILING DRIVE,1.440393999,103.7779423,MARSILING MRT STATION,Exit B,932,2,,224.4,WOODLANDS TOWN PK EAST,345,Marsiling CC (Pending U/C),482.4,Marsiling Lane Blk 20/21,350,11,3,1,1,16
https://www.propertyguru.com.sg/listing/hdb-for-sale-124-yishun-street-11-500048820,"S$ 505,888",Clementi,3,2,"1,001 sqft",high floor,,HDB,500048820,124 Yishun Street 11,760124,124 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760124,YISHUN STREET 11,1.4345903,103.8311393,YISHUN MRT STATION,Exit B,687,2,,255.8,YISHUN NEIGHBOURHOOD PK,406.1,Chong Pang CC,466.5,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),452.3,29,4,3,1,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-125-bukit-merah-view-500064042,"S$ 888,000",Bukit Merah,3,2,"1,173 sqft",,,HDB,500064042,125 Bukit Merah View,151125,125 BUKIT MERAH VIEW SINGAPORE 151125,BUKIT MERAH VIEW,1.285061192,103.823812,TIONG BAHRU MRT STATION,Exit A,362.1,2,,253.8,TIONG BAHRU PK,208.9,Henderson CC,118.6,Bukit Merah View Blk 115 (Blk 115 Bukit Merah View Market and Food Centre),226.7,33,3,4,8,48
https://www.propertyguru.com.sg/listing/hdb-for-sale-326a-anchorvale-road-60231528,"S$ 690,000",Clementi,3,2,990 sqft,10th Floor,,HDB,60231528,326A Anchorvale Road,541326,326A ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 541326,ANCHORVALE ROAD,1.394914173,103.8880001,FARMWAY LRT STATION,Exit B,275,7,,0,SENGKANG RIVERSIDE PK,305.8,Anchorvale CC,286.3,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3967.8,19,1,2,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-409b-northshore-drive-60184570,"S$ 695,000",Clementi,3,2,"1,011 sqft",,,HDB,60184570,409B Northshore Drive,822409,409B NORTHSHORE DRIVE NORTHSHORE RESIDENCES II SINGAPORE 822409,NORTHSHORE DRIVE,1.417580145,103.902672,SAMUDERA LRT STATION,Exit B,188.3,5,,725.6,PUNGGOL WATERWAY PK,565.4,One Punggol CC (U/C),1026.9,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),6727.4,3,2,0,0,5
https://www.propertyguru.com.sg/listing/hdb-for-sale-472c-fernvale-street-500056582,"S$ 690,000",Clementi,3,2,"1,001 sqft",High floor,,HDB,500056582,472C Fernvale Street,793472,472C FERNVALE STREET FERNVALE RIVERGROVE SINGAPORE 793472,FERNVALE STREET,1.396315522,103.8811673,KUPANG LRT STATION,Exit B,203.8,6,,170.9,SENGKANG RIVERSIDE PK,143.7,Anchorvale CC,618.5,Chomp Chomp Food Centre,3903.8,17,5,2,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-200b-sengkang-east-road-60196038,"S$ 695,000",Clementi,2,2,"1,184 sqft",High Floor,,HDB,60196038,200B Sengkang East Road,542200,200B SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 542200,SENGKANG EAST ROAD,1.387065378,103.8927356,RENJONG LRT STATION,Exit B,257.2,5,,98,PUNGGOL PK,1042.5,Buangkok CC (U/C),406,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3182.1,18,0,2,0,20
https://www.propertyguru.com.sg/listing/hdb-for-sale-293b-bukit-batok-street-21-60143054,"S$ 860,000",Bukit Batok,3,2,990 sqft,High floor,,HDB,60143054,293B Bukit Batok Street 21,652293,293B BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 652293,BUKIT BATOK STREET 21,1.345949255,103.7542483,BUKIT BATOK MRT STATION,Exit B,612.3,1,,207.3,BUKIT BATOK NATURE PARK,756.2,Bukit Batok East CC (U/C),553,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),1857.4,18,3,2,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-318b-yishun-greenwalk-500018016,"S$ 635,000",Clementi,3,2,990 sqft,,,HDB,500018016,318B Yishun Greenwalk,762318,318B YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 762318,YISHUN AVENUE 9,1.433678336,103.8438713,YISHUN MRT STATION,Exit E,1017.5,0,,177.7,YISHUN POND PK,696.3,Nee Soon East CC,667.3,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1724.1,14,3,2,0,19
https://www.propertyguru.com.sg/listing/hdb-for-sale-818-woodlands-street-82-500058002,"S$ 1,195,000",Clementi,5,2,"1,905 sqft",,,HDB,500058002,818 Woodlands Street 82,730818,818 WOODLANDS STREET 82 SINGAPORE 730818,WOODLANDS STREET 82,1.441661986,103.78993,WOODLANDS MRT STATION,Exit 4,503.6,2,,138.9,ADMIRALTY PK,514.1,Woodlands CC (Pending U/C),284.9,Marsiling Lane Blk 20/21,1451.3,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-818-woodlands-street-82-500058002,"S$ 1,195,000",Clementi,5,2,"1,905 sqft",,,HDB,500058002,818 Woodlands Street 82,730818,818 WOODLANDS STREET 82 SINGAPORE 730818,WOODLANDS STREET 82,1.441661986,103.78993,WOODLANDS MRT STATION,Exit 4,503.6,2,,138.9,ADMIRALTY PK,514.1,Woodlands CC (Pending U/C),284.9,Marsiling Lane Blk 20/21,1451.3,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-818-woodlands-street-82-500058002,"S$ 1,195,000",Clementi,5,2,"1,905 sqft",,,HDB,500058002,818 Woodlands Street 82,730818,818 WOODLANDS STREET 82 SINGAPORE 730818,WOODLANDS STREET 82,1.441661986,103.78993,WOODLANDS MRT STATION,Exit 4,503.6,2,,138.9,ADMIRALTY PK,514.1,Woodlands CC (Pending U/C),284.9,Marsiling Lane Blk 20/21,1451.3,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-828-yishun-street-81-500037748,"S$ 1,060,000",Clementi,4,3,"1,571 sqft",High Floor,,HDB,500037748,828 Yishun Street 81,760828,828 YISHUN STREET 81 SINGAPORE 760828,YISHUN STREET 81,1.41519093,103.8329017,KHATIB MRT STATION,Exit A,206.5,1,,206.4,LOWER SELETAR RESERVOIR PARK,433.4,Nee Soon South CC (U/C),199.4,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1862,16,1,1,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-161-yishun-street-11-60224552,"S$ 699,000",Clementi,3,2,"1,302 sqft",High Floor,,HDB,60224552,161 Yishun Street 11,760161,161 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760161,YISHUN STREET 11,1.432786275,103.8331329,YISHUN MRT STATION,Exit B,398.1,1,,110.5,YISHUN NEIGHBOURHOOD PK,439.3,Chong Pang CC,484.6,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),532.4,32,4,3,1,40
https://www.propertyguru.com.sg/listing/hdb-for-sale-601b-punggol-central-500086765,"S$ 688,000",Clementi,3,2,"1,012 sqft",,,HDB,500086765,601B Punggol Central,822601,601B PUNGGOL CENTRAL PUNGGOL VISTA SINGAPORE 822601,PUNGGOL CENTRAL,1.402147022,103.9078319,DAMAI LRT STATION,Exit B,332.2,8,,256.4,PUNGGOL WATERWAY PK,456,Punggol Vista CC,139.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5342.9,18,2,2,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-669b-edgefield-plains-500084694,"S$ 720,000",Clementi,3,2,"1,001 sqft",High Floor,,HDB,500084694,669B Edgefield Plains,822669,669B EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 822669,EDGEFIELD PLAINS,1.404536069,103.9140128,OASIS LRT STATION,Exit A,271,3,Punggol Polyclinic,204.6,CONEY ISLAND PARK,675.6,Punggol Vista CC,761,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5911,10,3,1,0,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-212a-punggol-walk-60205884,"S$ 608,888",Clementi,3,2,"1,001 sqft",,,HDB,60205884,212A Punggol Walk,821212,212A PUNGGOL WALK PUNGGOL WAVES SINGAPORE 821212,PUNGGOL WALK,1.399960561,103.8989836,PUNGGOL LRT STATION,Exit D,585.9,8,,110.4,ST ANNE'S WOOD PG,1027.4,Punggol West CC,624.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4743.4,21,0,3,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-288c-punggol-place-500055486,"S$ 799,000",Clementi,3,2,"1,033 sqft",high floor,,HDB,500055486,288C Punggol Place,823288,288C PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 823288,PUNGGOL PLACE,1.402550903,103.9035571,PUNGGOL LRT STATION,Exit C,251.3,9,,256.8,PUNGGOL WATERWAY PK,579.4,Punggol Vista CC,423.1,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5186,20,1,3,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-50-lorong-5-toa-payoh-60172502,"S$ 950,000",Clementi,4,2,"1,356 sqft",,,HDB,60172502,50 Lorong 5 Toa Payoh,310050,50 LORONG 5 TOA PAYOH EAST PAYOH PALM SINGAPORE 310050,LORONG 5 TOA PAYOH,1.336989889,103.8526929,BRADDELL MRT STATION,Exit C,712.3,2,,149.1,TOA PAYOH TOWN PK,749.4,Toa Payoh East CC (Pending relocation),237,Toa Payoh Lorong 5 Blk 75,111.1,35,1,4,6,46
https://www.propertyguru.com.sg/listing/hdb-for-sale-157c-rivervale-crescent-500047618,"S$ 640,000",Clementi,3,2,"1,205 sqft",,,HDB,500047618,157C Rivervale Crescent,543157,157C RIVERVALE CRESCENT RIVERVALE VIEW SINGAPORE 543157,RIVERVALE CRESCENT,1.387758502,103.9077291,BAKAU LRT STATION,Exit B,250.2,5,,324.8,ST ANNE'S WOOD PG,585.1,Rivervale CC (U/C),667.4,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3983.9,11,1,2,0,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-159-yishun-street-11-500032559,"S$ 609,999",Clementi,3,2,"1,302 sqft",,,HDB,500032559,159 Yishun Street 11,760159,159 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760159,YISHUN STREET 11,1.432792722,103.8340283,YISHUN MRT STATION,Exit B,361.2,1,,112.4,YISHUN NEIGHBOURHOOD PK,397.5,Nee Soon East CC,533.6,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),628.9,32,2,3,1,38
https://www.propertyguru.com.sg/listing/hdb-for-sale-180-yung-sheng-road-25531142,"S$ 529,000",Clementi,3,2,969 sqft,,,HDB,25531142,180 Yung Sheng Road,610180,180 YUNG SHENG ROAD CORPORATION SPRING SINGAPORE 610180,YUNG SHENG ROAD,1.333691422,103.7212664,LAKESIDE MRT STATION,Exit A,1141.7,0,,155.8,JLG: LAKESIDE GARDEN,440.4,Taman Jurong CC,183.1,Taman Jurong Market and Food Centre,119.2,6,5,2,1,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-180-yung-sheng-road-25531142,"S$ 529,000",Clementi,3,2,969 sqft,,,HDB,25531142,180 Yung Sheng Road,610180,180 YUNG SHENG ROAD CORPORATION SPRING SINGAPORE 610180,YUNG SHENG ROAD,1.333691422,103.7212664,LAKESIDE MRT STATION,Exit A,1141.7,0,,155.8,JLG: LAKESIDE GARDEN,440.4,Taman Jurong CC,183.1,Taman Jurong Market and Food Centre,119.2,6,5,2,1,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-660c-jurong-west-street-64-60222437,"S$ 590,000",Clementi,3,2,979 sqft,high floor,,HDB,60222437,660C Jurong West Street 64,643660,660C JURONG WEST STREET 64 SINGAPORE 643660,JURONG WEST STREET 64,1.336660552,103.7037303,BOON LAY MRT STATION,Exit A,258.8,2,,325.4,JURONG CENTRAL PARK,282,The Frontier CC,428.8,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),1384.1,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-461c-bukit-batok-west-avenue-8-60228379,"S$ 898,000",Bukit Batok,3,2,"1,227 sqft",High floor,,HDB,60228379,461C Bukit Batok West Avenue 8,653461,461C BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 653461,BUKIT BATOK WEST AVENUE 8,1.35482612,103.7406582,BUKIT BATOK MRT STATION,Exit C,1171.2,0,,133.9,BUKIT BATOK TOWN PARK,1399.2,Tengah CC (U/C),717.7,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),1295.1,17,0,2,0,19
https://www.propertyguru.com.sg/listing/hdb-for-sale-461c-bukit-batok-west-avenue-8-60228379,"S$ 898,000",Bukit Batok,3,2,"1,227 sqft",High floor,,HDB,60228379,461C Bukit Batok West Avenue 8,653461,461C BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 653461,BUKIT BATOK WEST AVENUE 8,1.35482612,103.7406582,BUKIT BATOK MRT STATION,Exit C,1171.2,0,,133.9,BUKIT BATOK TOWN PARK,1399.2,Tengah CC (U/C),717.7,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),1295.1,17,0,2,0,19
https://www.propertyguru.com.sg/listing/hdb-for-sale-161-yung-ping-road-500088558,"S$ 830,000",Clementi,4,3,"1,539 sqft",,,HDB,500088558,161 Yung Ping Road,610161,161 YUNG PING ROAD SINGAPORE 610161,YUNG PING ROAD,1.329776329,103.7215859,LAKESIDE MRT STATION,Exit A,1576,0,,302.9,JLG: LAKESIDE GARDEN,372.5,Taman Jurong CC,611.5,Taman Jurong Market and Food Centre,546.8,6,2,1,1,10
https://www.propertyguru.com.sg/listing/hdb-for-sale-161-yung-ping-road-500088558,"S$ 830,000",Clementi,4,3,"1,539 sqft",,,HDB,500088558,161 Yung Ping Road,610161,161 YUNG PING ROAD SINGAPORE 610161,YUNG PING ROAD,1.329776329,103.7215859,LAKESIDE MRT STATION,Exit A,1576,0,,302.9,JLG: LAKESIDE GARDEN,372.5,Taman Jurong CC,611.5,Taman Jurong Market and Food Centre,546.8,6,2,1,1,10
https://www.propertyguru.com.sg/listing/hdb-for-sale-109-woodlands-street-13-500086879,"S$ 968,888",Clementi,5,3,"1,819 sqft",,,HDB,500086879,109 Woodlands Street 13,730109,109 WOODLANDS STREET 13 SINGAPORE 730109,WOODLANDS STREET 13,1.437520434,103.7809536,WOODLANDS MRT STATION,Exit 1,539.9,2,,131.7,WOODLANDS TOWN PK EAST,16.2,Woodgrove CC,779.5,Marsiling Lane Blk 20/21,786.1,15,2,3,1,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-109-woodlands-street-13-500086879,"S$ 968,888",Clementi,5,3,"1,819 sqft",,,HDB,500086879,109 Woodlands Street 13,730109,109 WOODLANDS STREET 13 SINGAPORE 730109,WOODLANDS STREET 13,1.437520434,103.7809536,WOODLANDS MRT STATION,Exit 1,539.9,2,,131.7,WOODLANDS TOWN PK EAST,16.2,Woodgrove CC,779.5,Marsiling Lane Blk 20/21,786.1,15,2,3,1,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-677b-yishun-ring-road-500004068,"S$ 800,000",Clementi,3,2,"1,216 sqft",High Floor,,HDB,500004068,677B Yishun Ring Road,762677,677B YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 762677,YISHUN RING ROAD,1.422099812,103.842666,YISHUN MRT STATION,Exit E,1144.8,0,,246.3,YISHUN PK,36,Yishun Link CC,527.2,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1881.6,19,2,2,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-38a-bendemeer-road-500003823,"S$ 920,000",Clementi,3,2,990 sqft,Low floor,,HDB,500003823,38A Bendemeer Road,331038,38A BENDEMEER ROAD THE RIVER VISTA @ KALLANG SINGAPORE 331038,BENDEMEER ROAD,1.320057978,103.8669394,GEYLANG BAHRU MRT STATION,Exit A,540,3,,304.9,BENG WAN RD PG,368.9,Kolam Ayer CC,546.9,Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre),374.9,22,4,3,3,32
https://www.propertyguru.com.sg/listing/hdb-for-sale-410a-fernvale-road-60221410,"S$ 680,000",Clementi,3,2,"1,033 sqft",HIGH FLOOR,,HDB,60221410,410A Fernvale Road,791410,410A FERNVALE ROAD CORAL SPRING SINGAPORE 791410,FERNVALE ROAD,1.390052695,103.8759405,FERNVALE LRT STATION,Exit A,235.6,3,,158.1,JLN SELASEH PG,499.4,Fernvale CC (U/C),219.4,Chomp Chomp Food Centre,3041.2,15,7,1,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-410a-fernvale-road-60221410,"S$ 680,000",Clementi,3,2,"1,033 sqft",HIGH FLOOR,,HDB,60221410,410A Fernvale Road,791410,410A FERNVALE ROAD CORAL SPRING SINGAPORE 791410,FERNVALE ROAD,1.390052695,103.8759405,FERNVALE LRT STATION,Exit A,235.6,3,,158.1,JLN SELASEH PG,499.4,Fernvale CC (U/C),219.4,Chomp Chomp Food Centre,3041.2,15,7,1,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-410a-fernvale-road-60221410,"S$ 680,000",Clementi,3,2,"1,033 sqft",HIGH FLOOR,,HDB,60221410,410A Fernvale Road,791410,410A FERNVALE ROAD CORAL SPRING SINGAPORE 791410,FERNVALE ROAD,1.390052695,103.8759405,FERNVALE LRT STATION,Exit A,235.6,3,,158.1,JLN SELASEH PG,499.4,Fernvale CC (U/C),219.4,Chomp Chomp Food Centre,3041.2,15,7,1,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-405b-fernvale-lane-60093224,"S$ 610,000",Clementi,3,2,"1,206 sqft",Low Floor,,HDB,60093224,405B Fernvale Lane,792405,405B FERNVALE LANE FERN SPRING SINGAPORE 792405,FERNVALE LANE,1.389002004,103.8736702,FERNVALE LRT STATION,Exit A,452.7,3,,33.5,JLN SELASEH PG,313.3,Fernvale CC (U/C),477.5,Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),2791.4,13,8,1,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-31-marine-crescent-500063636,"S$ 550,000",Clementi,2,1,700 sqft,High Floor,,HDB,500063636,31 Marine Crescent,440031,31 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440031,MARINE CRESCENT,1.303705566,103.9114448,MARINE TERRACE MRT STATION,Exit 2,305.9,2,,392,EAST COAST PARK AREA C,248.5,Marine Parade CC (Pending U/C),245.2,Marine Terrace Blk 50A (50A Marine Terrace),527.5,11,5,2,2,20
https://www.propertyguru.com.sg/listing/hdb-for-sale-59-lorong-5-toa-payoh-500049425,"S$ 349,999",Clementi,2,1,657 sqft,,,HDB,500049425,59 Lorong 5 Toa Payoh,310059,59 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310059,LORONG 5 TOA PAYOH,1.336750357,103.8517944,TOA PAYOH MRT STATION,Exit C,648.5,2,,192.1,TOA PAYOH TOWN PK,684.7,Toa Payoh Central CC (Pendng U/C),267.6,Toa Payoh Lorong 5 Blk 75,152.5,33,1,4,6,44
https://www.propertyguru.com.sg/listing/hdb-for-sale-314-woodlands-street-31-500085861,"S$ 499,000",Bukit Batok,2,2,786 sqft,High Floor,,HDB,500085861,314 Woodlands Street 31,730314,314 WOODLANDS STREET 31 SINGAPORE 730314,WOODLANDS STREET 31,1.431190724,103.7760741,MARSILING MRT STATION,Exit B,253.1,1,Woodlands Polyclinic,101.3,WOODLANDS TOWN PK EAST,516.4,Fuchun CC (Pending U/C),231.2,Marsiling Lane Blk 20/21,1355.8,12,2,2,0,16
https://www.propertyguru.com.sg/listing/hdb-for-sale-867-yishun-street-81-500085516,"S$ 599,999",Clementi,3,2,"1,119 sqft",,,HDB,500085516,867 Yishun Street 81,760867,867 YISHUN STREET 81 SINGAPORE 760867,YISHUN STREET 81,1.413906055,103.8380052,KHATIB MRT STATION,Exit A,664.4,1,,246.6,LOWER SELETAR RESERVOIR PARK,446.7,Nee Soon South CC (U/C),394.4,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),2207.3,19,2,1,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-426-choa-chu-kang-avenue-4-500073702,"S$ 538,000",Bukit Panjang,3,2,"1,119 sqft",,,HDB,500073702,426 Choa Chu Kang Avenue 4,680426,426 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680426,CHOA CHU KANG AVENUE 4,1.38053536,103.7392345,SOUTH VIEW LRT STATION,Exit A,653.3,3,,292.7,CHOA CHU KANG PK,944,Keat Hong CC,743.8,Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),3972.6,12,1,1,0,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-426-choa-chu-kang-avenue-4-500073702,"S$ 538,000",Bukit Panjang,3,2,"1,119 sqft",,,HDB,500073702,426 Choa Chu Kang Avenue 4,680426,426 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680426,CHOA CHU KANG AVENUE 4,1.38053536,103.7392345,SOUTH VIEW LRT STATION,Exit A,653.3,3,,292.7,CHOA CHU KANG PK,944,Keat Hong CC,743.8,Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),3972.6,12,1,1,0,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-426-choa-chu-kang-avenue-4-500073702,"S$ 538,000",Bukit Panjang,3,2,"1,119 sqft",,,HDB,500073702,426 Choa Chu Kang Avenue 4,680426,426 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680426,CHOA CHU KANG AVENUE 4,1.38053536,103.7392345,SOUTH VIEW LRT STATION,Exit A,653.3,3,,292.7,CHOA CHU KANG PK,944,Keat Hong CC,743.8,Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),3972.6,12,1,1,0,14
https://www.propertyguru.com.sg/listing/hdb-for-sale-178-edgefield-plains-60224341,"S$ 638,000",Clementi,3,2,"1,184 sqft",High floor,,HDB,60224341,178 Edgefield Plains,820178,178 EDGEFIELD PLAINS SINGAPORE 820178,EDGEFIELD PLAINS,1.399406544,103.908431,COVE LRT STATION,Exit B,251.2,10,,225.8,PUNGGOL WATERWAY PK,763.9,Punggol Vista CC,447.2,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5106.9,21,2,2,0,25
