listing_url,price,town,bedrooms,bathrooms,area,floor,tenure,property_type,listing_id,address_from_url,postal_code,onemap_full_address,onemap_road_name,latitude,longitude,nearest_mrt,nearest_exit,nearest_mrt_distance_m,nearest_clinic_name,nearest_clinic_distance_m,nearest_park_name,nearest_park_distance_m,nearest_community_club_name,nearest_community_club_distance_m
https://www.propertyguru.com.sg/listing/hdb-for-sale-607-elias-road-60137554,"S$ 988,000",Clementi,3,2.0,"1,604 sqft",,,HDB,60137554,607 Elias Road,510607.0,607 ELIAS ROAD SINGAPORE 510607,ELIAS ROAD,1.37638608282285,103.942462589515,PASIR RIS MRT STATION,Exit B,837.8096656965934,kml_197,250.9,SG API API PK,266.1,Pasir Ris Elias CC,225.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-211-choa-chu-kang-central-500054635,"S$ 590,000",Bukit Panjang,3,2.0,"1,130 sqft",High floor,,HDB,500054635,211 Choa Chu Kang Central,680211.0,211 CHOA CHU KANG CENTRAL SINGAPORE 680211,CHOA CHU KANG CENTRAL,1.38192105715299,103.74790119771,SOUTH VIEW LRT STATION,Exit A,358.70853262136114,kml_527,257.3,CHOA CHU KANG PK,275.0,Keat Hong CC,407.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-402-admiralty-link-60183196,"S$ 580,000",Choa Chu Kang,3,2.0,"1,183 sqft",,,HDB,60183196,402 Admiralty Link,750402.0,402 ADMIRALTY LINK SINGAPORE 750402,ADMIRALTY LINK,1.45389053873224,103.815769086937,SEMBAWANG MRT STATION,Exit C,688.3033388410096,kml_1111,171.4,PARK AT SEMBAWANG ALLEY,642.4,Canberra CC,1061.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-402-admiralty-link-60183196,"S$ 580,000",Choa Chu Kang,3,2.0,"1,183 sqft",,,HDB,60183196,402 Admiralty Link,750402.0,402 ADMIRALTY LINK SINGAPORE 750402,ADMIRALTY LINK,1.45389053873224,103.815769086937,SEMBAWANG MRT STATION,Exit C,688.3033388410096,kml_553,171.4,PARK AT SEMBAWANG ALLEY,642.4,Canberra CC,1061.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-322-bukit-batok-street-33-60195820,"S$ 508,888",Bukit Batok,3,2.0,"1,001 sqft",High Floor,,HDB,60195820,322 Bukit Batok Street 33,650322.0,322 BUKIT BATOK STREET 33 SINGAPORE 650322,BUKIT BATOK STREET 33,1.36166738427595,103.747725025434,BUKIT GOMBAK MRT STATION,Exit C,530.6713315234299,kml_315,216.2,BUKIT BATOK TOWN PARK,649.7,Hong Kah North CC,346.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-596a-ang-mo-kio-street-52-500012536,"S$ 1,010,000",Ang Mo Kio,3,2.0,"1,184 sqft",High Floor,,HDB,500012536,596A Ang Mo Kio Street 52,561596.0,596A ANG MO KIO STREET 52 CITY VIEW @ CHENG SAN SINGAPORE 561596,ANG MO KIO STREET 52,1.37243023974423,103.850949173949,ANG MO KIO MRT STATION,Exit D,309.6657464033773,kml_508,280.5,ANG MO KIO TOWN GARDEN EAST,71.3,Cheng San CC (Pending U/C),169.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-969-hougang-street-91-500008837,"S$ 628,888",Clementi,3,2.0,"1,012 sqft",High Floor,,HDB,500008837,969 Hougang Street 91,530969.0,969 HOUGANG STREET 91 SINGAPORE 530969,HOUGANG STREET 91,1.37875948902978,103.879496357849,TONGKANG LRT STATION,Exit A,1363.5419104153766,kml_338,232.1,LUXUS HILLS PARK,401.9,Ci Yuan CC,549.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-339a-sembawang-close-60225745,"S$ 650,000",Clementi,5,2.0,"1,227 sqft",,,HDB,60225745,339A Sembawang Close,751339.0,339A SEMBAWANG CLOSE SUN TRELLIS SINGAPORE 751339,SEMBAWANG CLOSE,1.44801536040364,103.81788087791,SEMBAWANG MRT STATION,Exit B,228.1544712139441,kml_449,181.5,PARK AT SEMBAWANG ALLEY,116.7,Canberra CC,373.3
https://www.propertyguru.com.sg/listing/hdb-for-sale-442-fajar-road-60096842,"S$ 673,000",Bukit Panjang,4,2.0,"1,270 sqft",High floor,,HDB,60096842,442 Fajar Road,670442.0,442 FAJAR ROAD SINGAPORE 670442,FAJAR ROAD,1.3822511534931,103.77123566611,FAJAR LRT STATION,Exit A,253.92924093176907,kml_447,155.9,ZHENGHUA NATURE PARK,328.3,Zhenghua CC (Pending U/C),504.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-442-fajar-road-60096842,"S$ 673,000",Bukit Panjang,4,2.0,"1,270 sqft",High floor,,HDB,60096842,442 Fajar Road,670442.0,442 FAJAR ROAD SINGAPORE 670442,FAJAR ROAD,1.3822511534931,103.77123566611,FAJAR LRT STATION,Exit A,253.92924093176907,kml_943,155.9,ZHENGHUA NATURE PARK,328.3,Zhenghua CC (Pending U/C),504.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-442-fajar-road-60096842,"S$ 673,000",Bukit Panjang,4,2.0,"1,270 sqft",High floor,,HDB,60096842,442 Fajar Road,670442.0,442 FAJAR ROAD SINGAPORE 670442,FAJAR ROAD,1.3822511534931,103.77123566611,FAJAR LRT STATION,Exit A,253.92924093176907,kml_104,155.9,ZHENGHUA NATURE PARK,328.3,Zhenghua CC (Pending U/C),504.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-442-fajar-road-60096842,"S$ 673,000",Bukit Panjang,4,2.0,"1,270 sqft",High floor,,HDB,60096842,442 Fajar Road,670442.0,442 FAJAR ROAD SINGAPORE 670442,FAJAR ROAD,1.3822511534931,103.77123566611,FAJAR LRT STATION,Exit A,253.92924093176907,kml_313,155.9,ZHENGHUA NATURE PARK,328.3,Zhenghua CC (Pending U/C),504.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-145-bishan-street-11-60222966,"S$ 680,000",Ang Mo Kio,3,2.0,904 sqft,High Floor,99-year leasehold,HDB,60222966,145 Bishan Street 11,570145.0,145 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570145,BISHAN STREET 11,1.34488600912462,103.85428449567,BISHAN MRT STATION,Exit D,822.3880040962422,kml_1096,94.1,KALLANG LINEAR PARK,529.5,Bishan CC,661.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-145-bishan-street-11-60222966,"S$ 680,000",Ang Mo Kio,3,2.0,904 sqft,High Floor,99-year leasehold,HDB,60222966,145 Bishan Street 11,570145.0,145 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570145,BISHAN STREET 11,1.34488600912462,103.85428449567,BISHAN MRT STATION,Exit D,822.3880040962422,kml_491,94.1,KALLANG LINEAR PARK,529.5,Bishan CC,661.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-104-potong-pasir-avenue-1-500069474,"S$ 618,000",Clementi,2,2.0,797 sqft,High Floor,,HDB,500069474,104 Potong Pasir Avenue 1,350104.0,104 POTONG PASIR AVENUE 1 SINGAPORE 350104,POTONG PASIR AVENUE 1,1.3343391689203,103.869158899303,POTONG PASIR MRT STATION,Exit A,172.3305719187287,kml_420,146.2,GREENWAY SOUTH,109.4,Potong Pasir CC,309.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-365c-sembawang-crescent-500064272,"S$ 515,000",Clementi,2,2.0,731 sqft,Mid Floor,,HDB,500064272,365C Sembawang Crescent,753365.0,365C SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 753365,SEMBAWANG CRESCENT,1.44339578695379,103.816986885504,SEMBAWANG MRT STATION,Exit B,673.7812795173659,kml_1166,134.3,LEGUNDI PK,568.4,Canberra CC,331.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-91a-telok-blangah-street-31-60205366,"S$ 965,000",Bukit Merah,3,2.0,"1,001 sqft",,,HDB,60205366,91A Telok Blangah Street 31,101091.0,91A TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 101091,TELOK BLANGAH STREET 31,1.27666192078908,103.807127959576,TELOK BLANGAH MRT STATION,Exit A,728.1559290836464,kml_215,360.9,TELOK BLANGAH HILL PARK,144.0,Telok Blangah CC,215.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-88-dawson-road-60099670,"S$ 950,000",Clementi,3,2.0,893 sqft,,,HDB,60099670,88 Dawson Road,142088.0,88 DAWSON ROAD SKYVILLE @ DAWSON SINGAPORE 142088,DAWSON ROAD,1.29579395038247,103.809264765809,QUEENSTOWN MRT STATION,Exit B,366.4526952896867,kml_1036,76.0,RAIL CORRIDOR,1152.6,Leng Kee CC,879.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-88-dawson-road-60099670,"S$ 950,000",Clementi,3,2.0,893 sqft,,,HDB,60099670,88 Dawson Road,142088.0,88 DAWSON ROAD SKYVILLE @ DAWSON SINGAPORE 142088,DAWSON ROAD,1.29579395038247,103.809264765809,QUEENSTOWN MRT STATION,Exit B,366.4526952896867,kml_299,76.0,RAIL CORRIDOR,1152.6,Leng Kee CC,879.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-690d-choa-chu-kang-crescent-60102601,"S$ 580,000",Bukit Batok,3,2.0,"1,184 sqft",MID FLOOR,,HDB,60102601,690D Choa Chu Kang Crescent,684690.0,690D CHOA CHU KANG CRESCENT SINGAPORE 684690,CHOA CHU KANG CRESCENT,1.40214978725236,103.752101604265,YEW TEE MRT STATION,Exit B,698.1291709283946,kml_1110,719.4,RAIL CORRIDOR,85.4,Yew Tee CC,1145.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-690d-choa-chu-kang-crescent-60102601,"S$ 580,000",Bukit Batok,3,2.0,"1,184 sqft",MID FLOOR,,HDB,60102601,690D Choa Chu Kang Crescent,684690.0,690D CHOA CHU KANG CRESCENT SINGAPORE 684690,CHOA CHU KANG CRESCENT,1.40214978725236,103.752101604265,YEW TEE MRT STATION,Exit B,698.1291709283946,kml_1110,719.4,RAIL CORRIDOR,85.4,Limbang CO c/o Yew Tee CC,1145.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-690d-choa-chu-kang-crescent-60102601,"S$ 580,000",Bukit Batok,3,2.0,"1,184 sqft",MID FLOOR,,HDB,60102601,690D Choa Chu Kang Crescent,684690.0,690D CHOA CHU KANG CRESCENT SINGAPORE 684690,CHOA CHU KANG CRESCENT,1.40214978725236,103.752101604265,YEW TEE MRT STATION,Exit B,698.1291709283946,kml_161,719.4,RAIL CORRIDOR,85.4,Yew Tee CC,1145.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-690d-choa-chu-kang-crescent-60102601,"S$ 580,000",Bukit Batok,3,2.0,"1,184 sqft",MID FLOOR,,HDB,60102601,690D Choa Chu Kang Crescent,684690.0,690D CHOA CHU KANG CRESCENT SINGAPORE 684690,CHOA CHU KANG CRESCENT,1.40214978725236,103.752101604265,YEW TEE MRT STATION,Exit B,698.1291709283946,kml_161,719.4,RAIL CORRIDOR,85.4,Limbang CO c/o Yew Tee CC,1145.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-103a-bidadari-park-drive-500057657,"S$ 800,000",Clementi,2,2.0,732 sqft,,,HDB,500057657,103A Bidadari Park Drive,341103.0,103A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341103,BIDADARI PARK DRIVE,1.33560960429896,103.871727597314,WOODLEIGH MRT STATION,Exit A,334.2348613015329,kml_773,170.5,GREENWAY SOUTH,47.6,Bidadari CC (U/C),345.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-752-woodlands-circle-60198640,"S$ 648,888",Clementi,3,2.0,"1,302 sqft",High floor,,HDB,60198640,752 Woodlands Circle,730752.0,752 WOODLANDS CIRCLE SINGAPORE 730752,WOODLANDS CIRCLE,1.44560469012994,103.794908594493,ADMIRALTY MRT STATION,Exit C,838.0616669752116,kml_922,320.1,ADMIRALTY PK,1149.3,Woodlands CC (Pending U/C),986.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-91a-telok-blangah-street-31-60127662,"S$ 900,000",Bukit Merah,3,2.0,"1,001 sqft",,,HDB,60127662,91A Telok Blangah Street 31,101091.0,91A TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 101091,TELOK BLANGAH STREET 31,1.27666192078908,103.807127959576,TELOK BLANGAH MRT STATION,Exit A,728.1559290836464,kml_215,360.9,TELOK BLANGAH HILL PARK,144.0,Telok Blangah CC,215.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-128-bukit-merah-view-60230570,"S$ 440,000",Bukit Merah,2,2.0,699 sqft,High Floor,,HDB,60230570,128 Bukit Merah View,150128.0,128 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150128,BUKIT MERAH VIEW,1.28264675199072,103.823327111496,TIONG BAHRU MRT STATION,Exit A,534.4683002097173,kml_409,252.5,RAIL CORRIDOR,317.1,Henderson CC,371.9
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500074730,"S$ 1,498,000",Bedok,2,2.0,624 sqft,,,HDB,500074730,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500074663,"S$ 1,930,000",Bedok,3,3.0,807 sqft,,,HDB,500074663,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500074724,"S$ 3,508,000",Bedok,5,4.0,"1,475 sqft",,,HDB,500074724,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/hdb-for-sale-104a-bidadari-park-drive-60224895,"S$ 1,148,000",Clementi,3,2.0,"1,001 sqft",,,HDB,60224895,104A Bidadari Park Drive,341104.0,104A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341104,BIDADARI PARK DRIVE,1.33532197788922,103.870933993338,WOODLEIGH MRT STATION,Exit A,354.5654136616335,kml_265,135.7,GREENWAY SOUTH,91.9,Bidadari CC (U/C),385.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-264-toa-payoh-apex-60180616,"S$ 1,300,000",Clementi,3,2.0,"1,001 sqft",High Floor,,HDB,60180616,264 Toa Payoh Apex,310264.0,264 TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 310264,TOA PAYOH EAST,1.332464536405,103.855237512058,TOA PAYOH MRT STATION,Exit A,835.3177138421099,kml_328,342.0,TOA PAYOH TOWN PK,645.8,Toa Payoh East CC (Pending relocation),425.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-118a-alkaff-crescent-60128045,"S$ 1,048,000",Clementi,3,2.0,"1,001 sqft",,,HDB,60128045,118A Alkaff Crescent,341118.0,118A ALKAFF CRESCENT ALKAFF LAKEVIEW SINGAPORE 341118,ALKAFF CRESCENT,1.33649028446747,103.873777299654,WOODLEIGH MRT STATION,Exit A,387.181142275521,kml_773,135.2,GREENWAY SOUTH,143.5,Bidadari CC (U/C),341.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-532-woodlands-drive-14-60223835,"S$ 689,999",Clementi,4,2.0,"1,334 sqft",,,HDB,60223835,532 Woodlands Drive 14,730532.0,532 WOODLANDS DRIVE 14 WOODLANDS VISTA SINGAPORE 730532,WOODLANDS DRIVE 14,1.43080005523895,103.792373236242,WOODLANDS SOUTH MRT STATION,Exit 2,373.6295712397208,kml_689,173.3,WOODLANDS HEALING GARDEN,563.3,ACE The Place CC,366.0
https://www.propertyguru.com.sg/listing/hdb-for-sale-530a-pasir-ris-drive-1-500079942,"S$ 770,000",Clementi,3,2.0,926 sqft,,,HDB,500079942,530A Pasir Ris Drive 1,511530.0,530A PASIR RIS DRIVE 1 PASIR RIS ONE SINGAPORE 511530,PASIR RIS DRIVE 1,1.37114053931458,103.949850548422,PASIR RIS MRT STATION,Exit A,197.7308716986488,kml_877,145.5,PASIR RIS TOWN PK,149.4,Pasir Ris East CC,1077.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-530a-pasir-ris-drive-1-500079942,"S$ 770,000",Clementi,3,2.0,926 sqft,,,HDB,500079942,530A Pasir Ris Drive 1,511530.0,530A PASIR RIS DRIVE 1 PASIR RIS ONE SINGAPORE 511530,PASIR RIS DRIVE 1,1.37114053931458,103.949850548422,PASIR RIS MRT STATION,Exit A,197.7308716986488,kml_701,145.5,PASIR RIS TOWN PK,149.4,Pasir Ris East CC,1077.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-263-tampines-street-21-500066192,"S$ 638,888",Clementi,3,2.0,"1,152 sqft",,,HDB,500066192,263 Tampines Street 21,520263.0,263 TAMPINES STREET 21 SINGAPORE 520263,TAMPINES STREET 21,1.35330602954221,103.95114433296,TAMPINES EAST MRT STATION,Exit B,514.4550456782291,kml_1146,208.3,SUN PLAZA PK,864.0,Tampines East CC,386.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-263-tampines-street-21-500066192,"S$ 638,888",Clementi,3,2.0,"1,152 sqft",,,HDB,500066192,263 Tampines Street 21,520263.0,263 TAMPINES STREET 21 SINGAPORE 520263,TAMPINES STREET 21,1.35330602954221,103.95114433296,TAMPINES EAST MRT STATION,Exit B,514.4550456782291,kml_1049,208.3,SUN PLAZA PK,864.0,Tampines East CC,386.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-263-tampines-street-21-500066192,"S$ 638,888",Clementi,3,2.0,"1,152 sqft",,,HDB,500066192,263 Tampines Street 21,520263.0,263 TAMPINES STREET 21 SINGAPORE 520263,TAMPINES STREET 21,1.35330602954221,103.95114433296,TAMPINES EAST MRT STATION,Exit B,514.4550456782291,kml_972,208.3,SUN PLAZA PK,864.0,Tampines East CC,386.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-207-tampines-street-21-500076720,"S$ 800,000",Clementi,4,2.0,"1,431 sqft",,,HDB,500076720,207 Tampines Street 21,520207.0,207 TAMPINES STREET 21 SINGAPORE 520207,TAMPINES STREET 21,1.35136271207896,103.952226216363,TAMPINES EAST MRT STATION,Exit B,572.5845830069998,kml_899,181.1,JLN PELATOK PG,1012.1,Tampines East CC,345.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-207-tampines-street-21-500076720,"S$ 800,000",Clementi,4,2.0,"1,431 sqft",,,HDB,500076720,207 Tampines Street 21,520207.0,207 TAMPINES STREET 21 SINGAPORE 520207,TAMPINES STREET 21,1.35136271207896,103.952226216363,TAMPINES EAST MRT STATION,Exit B,572.5845830069998,kml_113,181.1,JLN PELATOK PG,1012.1,Tampines East CC,345.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-207-tampines-street-21-500076720,"S$ 800,000",Clementi,4,2.0,"1,431 sqft",,,HDB,500076720,207 Tampines Street 21,520207.0,207 TAMPINES STREET 21 SINGAPORE 520207,TAMPINES STREET 21,1.35136271207896,103.952226216363,TAMPINES EAST MRT STATION,Exit B,572.5845830069998,kml_435,181.1,JLN PELATOK PG,1012.1,Tampines East CC,345.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-135-potong-pasir-avenue-3-500062293,"S$ 700,000",Clementi,3,2.0,"1,108 sqft",,,HDB,500062293,135 Potong Pasir Avenue 3,350135.0,135 POTONG PASIR AVENUE 3 SINGAPORE 350135,POTONG PASIR AVENUE 3,1.33469058687886,103.866824291288,POTONG PASIR MRT STATION,Exit A,317.54947850193565,kml_996,279.1,GREENWAY SOUTH,372.0,Potong Pasir CC,239.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-135-potong-pasir-avenue-3-500062293,"S$ 700,000",Clementi,3,2.0,"1,108 sqft",,,HDB,500062293,135 Potong Pasir Avenue 3,350135.0,135 POTONG PASIR AVENUE 3 SINGAPORE 350135,POTONG PASIR AVENUE 3,1.33469058687886,103.866824291288,POTONG PASIR MRT STATION,Exit A,317.54947850193565,kml_812,279.1,GREENWAY SOUTH,372.0,Potong Pasir CC,239.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-437-fajar-road-60237843,"S$ 530,000",Bukit Panjang,3,2.0,"1,076 sqft",,,HDB,60237843,437 Fajar Road,670437.0,437 FAJAR ROAD SINGAPORE 670437,FAJAR ROAD,1.38250957258766,103.769548068869,FAJAR LRT STATION,Exit A,250.97501167419287,kml_412,143.5,ZHENGHUA NATURE PARK,455.6,Zhenghua CC (Pending U/C),523.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-337-bukit-batok-street-34-60226701,"S$ 490,000",Bukit Batok,3,1.0,904 sqft,,,HDB,60226701,337 Bukit Batok Street 34,650337.0,337 BUKIT BATOK STREET 34 SINGAPORE 650337,BUKIT BATOK STREET 34,1.36348296381773,103.749393361059,BUKIT GOMBAK MRT STATION,Exit D,545.3420262159831,kml_593,283.0,BUKIT GOMBAK PARK,390.2,Hong Kah North CC,489.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-54-havelock-road-500016999,"S$ 840,000",Bukit Merah,2,2.0,742 sqft,,,HDB,500016999,54 Havelock Road,161054.0,54 HAVELOCK ROAD HAVELOCK VIEW SINGAPORE 161054,HAVELOCK ROAD,1.28930893190551,103.829233342268,TIONG BAHRU MRT STATION,Exit B,380.347623856295,kml_528,77.1,GANGES AVE OS,288.0,Kim Seng CC,169.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-54-havelock-road-500016999,"S$ 840,000",Bukit Merah,2,2.0,742 sqft,,,HDB,500016999,54 Havelock Road,161054.0,54 HAVELOCK ROAD HAVELOCK VIEW SINGAPORE 161054,HAVELOCK ROAD,1.28930893190551,103.829233342268,TIONG BAHRU MRT STATION,Exit B,380.347623856295,kml_1189,77.1,GANGES AVE OS,288.0,Kim Seng CC,169.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-544-pasir-ris-street-51-500052236,"S$ 958,000",Clementi,4,2.0,"1,550 sqft",,,HDB,500052236,544 Pasir Ris Street 51,510544.0,544 PASIR RIS STREET 51 SINGAPORE 510544,PASIR RIS STREET 51,1.36898105704567,103.952193730257,PASIR RIS MRT STATION,Exit A,534.2368969187503,kml_877,472.4,PASIR RIS TOWN PK,61.5,Pasir Ris East CC,780.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-544-pasir-ris-street-51-500052236,"S$ 958,000",Clementi,4,2.0,"1,550 sqft",,,HDB,500052236,544 Pasir Ris Street 51,510544.0,544 PASIR RIS STREET 51 SINGAPORE 510544,PASIR RIS STREET 51,1.36898105704567,103.952193730257,PASIR RIS MRT STATION,Exit A,534.2368969187503,kml_701,472.4,PASIR RIS TOWN PK,61.5,Pasir Ris East CC,780.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-114-clementi-street-13-60211594,"S$ 1,199,000",Bishan,3,3.0,"1,528 sqft",,,HDB,60211594,114 Clementi Street 13,120114.0,114 CLEMENTI STREET 13 SUNSET WAY RESIDENCE SINGAPORE 120114,CLEMENTI STREET 13,1.32391547713763,103.770629507887,CLEMENTI MRT STATION,Exit B,1117.282533503946,kml_1033,214.6,CLEMENTI CRESCENT PG,234.8,Clementi CC,627.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-320-ubi-avenue-1-60214474,"S$ 550,000",Bedok,3,2.0,904 sqft,,,HDB,60214474,320 Ubi Avenue 1,400320.0,320 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400320,UBI AVENUE 1,1.32880527103033,103.904280456723,UBI MRT STATION,Exit A,505.8454729744447,kml_687,228.8,JALAN SINGA PARK,340.8,Kampong Kembangan CC (Pending U/C),1126.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-320-ubi-avenue-1-60214474,"S$ 550,000",Bedok,3,2.0,904 sqft,,,HDB,60214474,320 Ubi Avenue 1,400320.0,320 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400320,UBI AVENUE 1,1.32880527103033,103.904280456723,UBI MRT STATION,Exit A,505.8454729744447,kml_1140,228.8,JALAN SINGA PARK,340.8,Kampong Kembangan CC (Pending U/C),1126.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-27a-jalan-membina-500078014,"S$ 985,000",Bukit Merah,3,2.0,969 sqft,High Floor,,HDB,500078014,27A Jalan Membina,163027.0,27A JALAN MEMBINA MEMBINA COURT SINGAPORE 163027,JALAN MEMBINA,1.2822186913861,103.824536254761,TIONG BAHRU MRT STATION,Exit A,479.0136948931444,kml_409,126.6,RAIL CORRIDOR,295.0,Henderson CC,440.7
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500074711,"S$ 2,722,000",Bedok,4,3.0,"1,141 sqft",,,HDB,500074711,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/hdb-for-sale-608-elias-road-25562337,"S$ 950,000",Clementi,3,2.0,"1,604 sqft",,,HDB,25562337,608 Elias Road,510608.0,608 ELIAS ROAD SINGAPORE 510608,ELIAS ROAD,1.37582149131802,103.943078888008,PASIR RIS MRT STATION,Exit B,748.35596307111,kml_383,331.0,SG API API PK,264.5,Pasir Ris Elias CC,296.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-608-elias-road-25562337,"S$ 950,000",Clementi,3,2.0,"1,604 sqft",,,HDB,25562337,608 Elias Road,510608.0,608 ELIAS ROAD SINGAPORE 510608,ELIAS ROAD,1.37582149131802,103.943078888008,PASIR RIS MRT STATION,Exit B,748.35596307111,kml_1061,331.0,SG API API PK,264.5,Pasir Ris Elias CC,296.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-608-elias-road-25562337,"S$ 950,000",Clementi,3,2.0,"1,604 sqft",,,HDB,25562337,608 Elias Road,510608.0,608 ELIAS ROAD SINGAPORE 510608,ELIAS ROAD,1.37582149131802,103.943078888008,PASIR RIS MRT STATION,Exit B,748.35596307111,kml_432,331.0,SG API API PK,264.5,Pasir Ris Elias CC,296.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-608-elias-road-25562337,"S$ 950,000",Clementi,3,2.0,"1,604 sqft",,,HDB,25562337,608 Elias Road,510608.0,608 ELIAS ROAD SINGAPORE 510608,ELIAS ROAD,1.37582149131802,103.943078888008,PASIR RIS MRT STATION,Exit B,748.35596307111,kml_197,331.0,SG API API PK,264.5,Pasir Ris Elias CC,296.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-217-bishan-street-23-60027295,"S$ 850,000",Ang Mo Kio,3,2.0,"1,108 sqft",High Floor,,HDB,60027295,217 Bishan Street 23,570217.0,217 BISHAN STREET 23 SINGAPORE 570217,BISHAN STREET 23,1.35674001530713,103.849329508235,BISHAN MRT STATION,Exit D,639.7222845679405,kml_304,139.6,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67.2,Thomson CC (Till 1Q 2022),470.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-111-pasir-ris-street-11-24437397,"S$ 870,000",Clementi,4,3.0,"1,561 sqft",,,HDB,24437397,111 Pasir Ris Street 11,510111.0,111 PASIR RIS STREET 11 SINGAPORE 510111,PASIR RIS STREET 11,1.36805791982647,103.956378453152,PASIR RIS MRT STATION,Exit A,946.7328028274092,kml_562,200.0,PASIR RIS TOWN PK,318.5,Pasir Ris East CC,319.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-204-serangoon-central-500075813,"S$ 650,000",Clementi,2,2.0,904 sqft,,,HDB,500075813,204 Serangoon Central,550204.0,204 SERANGOON CENTRAL SINGAPORE 550204,SERANGOON CENTRAL,1.35243827939715,103.873298136881,SERANGOON MRT STATION,Exit E,185.22481352640804,kml_632,134.2,UPPER SERANGOON PARK,217.8,Braddell Heights CC (Pending U/C),338.7
